game_id,datetime,home,away,home_score,away_score,game_type,venue,npb_game_category,npb_type_confidence,npb_training_default,npb_evaluation_default,home_starter,away_starter,home_lineup_json,away_lineup_json,home_pregame_starter,away_pregame_starter,home_pregame_lineup_json,away_pregame_lineup_json,player_rows_count,enrichment_mode,prediction_time_utc,starter_available_at,starter_state,starter_source,home_lineup_available_at,away_lineup_available_at,home_lineup_state,away_lineup_state,lineup_available_at,lineup_state,lineup_source,home_starter_era,home_starter_whip,home_starter_k9,home_starter_bb9,home_starter_hr9,home_starter_fip,home_starter_ip,home_starter_er,home_starter_h,home_starter_hr,home_starter_bb,home_starter_so,home_starter_pitches,home_starter_k_rate,home_starter_bb_rate,away_starter_era,away_starter_whip,away_starter_k9,away_starter_bb9,away_starter_hr9,away_starter_fip,away_starter_ip,away_starter_er,away_starter_h,away_starter_hr,away_starter_bb,away_starter_so,away_starter_pitches,away_starter_k_rate,away_starter_bb_rate,home_starter_line_ok,away_starter_line_ok,pregame_context_quality,pregame_starter_verified,pregame_lineup_verified,league,date,inning,half,event,addedRuns,pitcher
2021038710,2026-04-14 18:00:00,東京ヤクルトスワローズ,横浜DeNAベイスターズ,5.0,3.0,UNKNOWN,坊っちゃんスタジアム,unknown,low,False,False,1650915,1200076,[],[],,,,,0,light,2026-04-14T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,8.307692307692308,1.6153846153846154,4.153846153846154,2.076923076923077,0.0,2.9692307692307693,4.333333333333333,4.0,6.0,0.0,1.0,2.0,,,,6.230769230769231,2.076923076923077,8.307692307692308,10.384615384615385,0.0,4.815384615384616,4.333333333333333,3.0,4.0,0.0,5.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-14 18:00:00,1,,,0,
2021038711,2026-04-14 18:00:00,中日ドラゴンズ,広島東洋カープ,6.0,2.0,UNKNOWN,豊橋市民球場,unknown,low,False,False,1900052,2108462,[],[],,,,,0,light,2026-04-14T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,9.0,2.0,6.75,2.25,0.0,2.45,4.0,4.0,7.0,0.0,1.0,3.0,,,,2.4545454545454546,0.9545454545454546,9.818181818181818,0.0,0.0,1.018181818181818,7.333333333333333,2.0,7.0,0.0,0.0,8.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-14 18:00:00,1,,,0,
2021038712,2026-04-14 18:00:00,阪神タイガース,読売ジャイアンツ,3.0,4.0,UNKNOWN,阪神甲子園球場,unknown,low,False,False,1200117,1600115,[],[],,,,,0,light,2026-04-14T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,0.5,4.5,1.5,0.0,2.7,6.0,0.0,2.0,0.0,1.0,3.0,,,,1.5,1.1666666666666667,12.0,0.0,0.0,0.5333333333333337,6.0,1.0,7.0,0.0,0.0,8.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-14 18:00:00,1,,,0,
2021038713,2026-04-14 18:00:00,千葉ロッテマリーンズ,北海道日本ハムファイターズ,1.0,5.0,UNKNOWN,ZOZOマリンスタジアム,unknown,low,False,False,2050307,2103904,[],[],,,,,0,light,2026-04-14T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.125,0.875,7.875,2.25,1.125,3.825,8.0,1.0,5.0,1.0,2.0,7.0,,,,5.142857142857143,1.5714285714285714,10.285714285714286,6.428571428571429,1.2857142857142858,4.914285714285715,7.0,4.0,6.0,1.0,5.0,8.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-14 18:00:00,1,,,0,
2021038714,2026-04-14 18:00:00,オリックス・バファローズ,埼玉西武ライオンズ,5.0,1.0,UNKNOWN,京セラドーム大阪,unknown,low,False,False,1751148,1750595,[],[],,,,,0,light,2026-04-14T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.8,0.8,7.2,0.0,0.0,1.6,5.0,1.0,4.0,0.0,0.0,4.0,,,,1.8,1.4,7.2,3.6,0.0,2.8000000000000003,5.0,1.0,5.0,0.0,2.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-14 18:00:00,1,,,0,
2021038715,2026-04-14 18:00:00,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,2.0,3.0,UNKNOWN,みずほPayPayドーム福岡,unknown,low,False,False,2106793,1900010,[],[],,,,,0,light,2026-04-14T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.6,1.0,10.8,1.8,0.0,1.4000000000000001,5.0,2.0,4.0,0.0,1.0,6.0,,,,3.8571428571428568,2.357142857142857,7.7142857142857135,11.571428571428571,0.0,5.342857142857143,4.666666666666667,2.0,5.0,0.0,6.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-14 18:00:00,1,,,0,
2021038716,2026-04-15 18:00:00,中日ドラゴンズ,広島東洋カープ,2.0,5.0,UNKNOWN,バンテリンドーム ナゴヤ,excluded,high,False,False,2000060,2100961,[],[],,,,,0,light,2026-04-15T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,2.8421052631578947,1.105263157894737,8.526315789473685,2.8421052631578947,0.0,2.2526315789473683,6.333333333333333,2.0,5.0,0.0,2.0,6.0,,,,3.375,1.125,8.4375,1.6875,0.0,1.8875000000000002,5.333333333333333,2.0,5.0,0.0,1.0,5.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-15 18:00:00,1,,,0,
2021038718,2026-04-15 18:00:00,千葉ロッテマリーンズ,北海道日本ハムファイターズ,9.0,7.0,UNKNOWN,ZOZOマリンスタジアム,unknown,low,False,False,1500110,2100442,[],[],,,,,0,light,2026-04-15T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,14.727272727272728,2.181818181818182,2.4545454545454546,2.4545454545454546,2.4545454545454546,7.0181818181818185,3.6666666666666665,6.0,7.0,1.0,1.0,1.0,,,,15.0,2.6666666666666665,12.0,15.0,3.0,9.866666666666667,3.0,5.0,3.0,1.0,5.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-15 18:00:00,1,,,0,
2021038719,2026-04-15 18:00:00,オリックス・バファローズ,埼玉西武ライオンズ,3.0,1.0,UNKNOWN,京セラドーム大阪,unknown,low,False,False,1400182,2108177,[],[],,,,,0,light,2026-04-15T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.857142857142857,1.1428571428571428,6.428571428571429,0.0,0.0,1.7714285714285716,7.0,3.0,8.0,0.0,0.0,5.0,,,,0.0,1.0,12.0,3.0,0.0,1.5333333333333334,6.0,0.0,4.0,0.0,2.0,8.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-15 18:00:00,1,,,0,
2021038720,2026-04-15 18:00:00,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,2.0,3.0,UNKNOWN,みずほPayPayドーム福岡,unknown,low,False,False,2110316,1900106,[],[],,,,,0,light,2026-04-15T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,2.8421052631578947,1.105263157894737,8.526315789473685,4.2631578947368425,0.0,2.7263157894736842,6.333333333333333,2.0,4.0,0.0,3.0,6.0,,,,2.6999999999999997,1.3499999999999999,5.3999999999999995,4.05,0.0,3.35,6.666666666666667,2.0,6.0,0.0,3.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-15 18:00:00,1,,,0,
2021038721,2026-04-16 18:00:00,東京ヤクルトスワローズ,横浜DeNAベイスターズ,2.0,0.0,UNKNOWN,明治神宮野球場,unknown,low,False,False,1960901,1750696,[],[],,,,,0,light,2026-04-16T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,2.25,1.75,4.5,2.25,0.0,2.95,4.0,1.0,6.0,0.0,1.0,2.0,,,,0.0,0.8333333333333334,3.0,3.0,0.0,3.5333333333333337,6.0,0.0,3.0,0.0,2.0,2.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-16 18:00:00,1,,,0,
2021038722,2026-04-16 18:00:00,阪神タイガース,読売ジャイアンツ,3.0,4.0,UNKNOWN,阪神甲子園球場,unknown,low,False,False,700069,2117268,[],[],,,,,0,light,2026-04-16T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,4.5,1.1666666666666667,6.0,0.0,1.5,4.033333333333333,6.0,3.0,7.0,1.0,0.0,4.0,,,,7.2,1.8,5.4,3.6,1.8,5.800000000000001,5.0,4.0,7.0,1.0,2.0,3.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-16 18:00:00,1,,,0,
2021038723,2026-04-16 18:00:00,千葉ロッテマリーンズ,北海道日本ハムファイターズ,5.0,3.0,UNKNOWN,ZOZOマリンスタジアム,unknown,low,False,False,2111822,2111821,[],[],,,,,0,light,2026-04-16T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,5.4,1.8,10.8,7.2,0.0,3.2,5.0,3.0,5.0,0.0,4.0,6.0,,,,6.75,1.5,9.0,4.5,2.25,5.95,4.0,3.0,4.0,1.0,2.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-16 18:00:00,1,,,0,
2021038724,2026-04-16 18:00:00,オリックス・バファローズ,埼玉西武ライオンズ,7.0,1.0,UNKNOWN,京セラドーム大阪,unknown,low,False,False,2103657,1851026,[],[],,,,,0,light,2026-04-16T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,6.75,1.75,0.0,2.25,0.0,3.95,4.0,3.0,6.0,0.0,1.0,0.0,,,,1.5,0.8333333333333334,6.0,0.0,0.0,1.866666666666667,6.0,1.0,5.0,0.0,0.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-16 18:00:00,1,,,0,
2021038725,2026-04-16 18:00:00,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,6.0,0.0,UNKNOWN,北九州市民球場,unknown,low,False,False,2110493,1550517,[],[],,,,,0,light,2026-04-16T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,11.25,2.0,11.25,6.75,4.5,9.45,4.0,5.0,5.0,2.0,3.0,5.0,,,,0.0,0.5714285714285714,14.142857142857142,0.0,0.0,0.057142857142857384,7.0,0.0,4.0,0.0,0.0,11.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-16 18:00:00,1,,,0,
2021038726,2026-04-17 18:00:00,東京ヤクルトスワローズ,読売ジャイアンツ,2.0,8.0,UNKNOWN,明治神宮野球場,excluded,high,False,False,2117509,2108291,[],[],,,,,0,light,2026-04-17T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,0.7142857142857143,11.571428571428571,3.857142857142857,0.0,1.9142857142857144,7.0,0.0,2.0,0.0,3.0,9.0,,,,23.625,4.125,13.5,10.125,0.0,3.575,2.6666666666666665,7.0,8.0,0.0,3.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-17 18:00:00,1,,,0,
2021038727,2026-04-17 18:00:00,阪神タイガース,中日ドラゴンズ,2.0,1.0,UNKNOWN,阪神甲子園球場,unknown,low,False,False,1600106,2000055,[],[],,,,,0,light,2026-04-17T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.5,1.8333333333333333,7.5,4.5,0.0,3.0333333333333337,6.0,1.0,8.0,0.0,3.0,5.0,,,,1.5,0.8333333333333334,6.0,1.5,0.0,2.3666666666666667,6.0,1.0,4.0,0.0,1.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-17 18:00:00,1,,,0,
2021038728,2026-04-17 18:00:00,広島東洋カープ,横浜DeNAベイスターズ,1.0,5.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,excluded,high,False,False,1300031,2114807,[],[],,,,,0,light,2026-04-17T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.5,0.6666666666666666,9.0,1.5,0.0,1.7000000000000002,6.0,1.0,3.0,0.0,1.0,6.0,,,,1.8,1.8,10.8,7.2,0.0,3.2,5.0,1.0,5.0,0.0,4.0,6.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-17 18:00:00,1,,,0,
2021038729,2026-04-17 18:00:00,北海道日本ハムファイターズ,埼玉西武ライオンズ,3.0,5.0,UNKNOWN,エスコンフィールドHOKKAIDO,unknown,low,False,False,1800081,1750903,[],[],,,,,0,light,2026-04-17T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.857142857142857,0.7142857142857143,7.714285714285714,1.2857142857142858,1.2857142857142858,3.7714285714285714,7.0,3.0,4.0,1.0,1.0,6.0,,,,3.0,1.3333333333333333,3.0,1.5,0.0,3.0333333333333337,6.0,2.0,7.0,0.0,1.0,2.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-17 18:00:00,1,,,0,
2021038730,2026-04-17 18:00:00,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1.0,0.0,UNKNOWN,楽天モバイル 最強パーク宮城,excluded,high,False,False,1600146,2000123,[],[],,,,,0,light,2026-04-17T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,0.7142857142857143,7.714285714285714,0.0,0.0,1.485714285714286,7.0,0.0,5.0,0.0,0.0,6.0,,,,0.0,0.5,7.5,1.5,0.0,2.033333333333333,6.0,0.0,2.0,0.0,1.0,5.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-17 18:00:00,1,,,0,
2021038731,2026-04-17 18:00:00,福岡ソフトバンクホークス,オリックス・バファローズ,4.0,13.0,UNKNOWN,みずほPayPayドーム福岡,unknown,low,False,False,1750543,2100596,[],[],,,,,0,light,2026-04-17T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.0,1.0,6.0,0.0,0.0,1.866666666666667,6.0,2.0,6.0,0.0,0.0,4.0,,,,37.800000000000004,6.000000000000001,5.4,21.6,10.8,24.8,1.6666666666666665,7.0,6.0,2.0,4.0,1.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-17 18:00:00,1,,,0,
2021038733,2026-04-18 14:00:00,阪神タイガース,中日ドラゴンズ,4.0,3.0,UNKNOWN,阪神甲子園球場,unknown,low,False,False,1000138,1700137,[],[],,,,,0,light,2026-04-18T05:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.0,1.3333333333333333,16.5,4.5,0.0,1.0333333333333337,6.0,2.0,5.0,0.0,3.0,11.0,,,,4.5,2.0,6.0,4.5,1.5,5.533333333333333,6.0,3.0,9.0,1.0,3.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-18 14:00:00,1,,,0,
2021038734,2026-04-18 14:00:00,広島東洋カープ,横浜DeNAベイスターズ,2.0,7.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,unknown,low,False,False,1700058,2108238,[],[],,,,,0,light,2026-04-18T05:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,0.8333333333333334,13.5,1.5,0.0,0.7000000000000002,6.0,0.0,4.0,0.0,1.0,9.0,,,,7.5,1.3333333333333333,9.0,4.5,0.0,2.7,6.0,5.0,5.0,0.0,3.0,6.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-18 14:00:00,1,,,0,
2021038735,2026-04-18 14:00:00,北海道日本ハムファイターズ,埼玉西武ライオンズ,5.0,3.0,UNKNOWN,エスコンフィールドHOKKAIDO,unknown,low,False,False,2105080,2000079,[],[],,,,,0,light,2026-04-18T05:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,1.6,7.2,3.6,0.0,2.8000000000000003,5.0,0.0,6.0,0.0,2.0,4.0,,,,3.0,1.3333333333333333,6.0,0.0,0.0,1.866666666666667,6.0,2.0,8.0,0.0,0.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-18 14:00:00,1,,,0,
2021038736,2026-04-18 14:00:00,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,9.0,1.0,UNKNOWN,楽天モバイル 最強パーク宮城,unknown,low,False,False,2102758,1560256,[],[],,,,,0,light,2026-04-18T05:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,12.6,2.2,7.2,5.4,1.8,6.0,5.0,7.0,8.0,1.0,3.0,4.0,,,,1.5,1.5,6.0,4.5,0.0,3.3666666666666667,6.0,1.0,6.0,0.0,3.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-18 14:00:00,1,,,0,
2021038732,2026-04-18 18:00:00,東京ヤクルトスワローズ,読売ジャイアンツ,4.0,3.0,UNKNOWN,明治神宮野球場,unknown,low,False,False,2122496,1900024,[],[],,,,,0,light,2026-04-18T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.5,1.0,9.0,3.0,0.0,2.2,6.0,1.0,4.0,0.0,2.0,6.0,,,,3.857142857142857,1.1428571428571428,7.714285714285714,2.5714285714285716,2.5714285714285716,6.057142857142857,7.0,3.0,6.0,2.0,2.0,6.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-18 18:00:00,1,,,0,
2021038737,2026-04-18 18:00:00,福岡ソフトバンクホークス,オリックス・バファローズ,7.0,0.0,UNKNOWN,みずほPayPayドーム福岡,unknown,low,False,False,1300058,1100099,[],[],,,,,0,light,2026-04-18T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.0,1.1666666666666667,7.5,3.0,0.0,2.5333333333333337,6.0,2.0,5.0,0.0,2.0,5.0,,,,0.0,0.36,9.719999999999999,2.1599999999999997,0.0,1.7600000000000002,8.333333333333334,0.0,1.0,0.0,2.0,9.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-18 18:00:00,1,,,0,
2021038741,2026-04-19 13:00:00,北海道日本ハムファイターズ,埼玉西武ライオンズ,3.0,15.0,UNKNOWN,エスコンフィールドHOKKAIDO,unknown,low,False,False,1700124,1400117,[],[],,,,,0,light,2026-04-19T04:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.0,0.8333333333333334,4.5,1.5,1.5,4.866666666666667,6.0,2.0,4.0,1.0,1.0,3.0,,,,7.5,1.5,0.0,3.0,1.5,6.366666666666667,6.0,5.0,7.0,1.0,2.0,0.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-19 13:00:00,1,,,0,
2021038743,2026-04-19 13:00:00,福岡ソフトバンクホークス,オリックス・バファローズ,1.0,2.0,UNKNOWN,みずほPayPayドーム福岡,unknown,low,False,False,2108148,2107909,[],[],,,,,0,light,2026-04-19T04:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,1.5,0.8333333333333334,7.5,1.5,0.0,2.033333333333333,6.0,1.0,4.0,0.0,1.0,5.0,,,,2.1599999999999997,0.84,7.56,0.0,1.0799999999999998,3.08,8.333333333333334,2.0,7.0,1.0,0.0,7.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-19 13:00:00,1,,,0,
2021038740,2026-04-19 13:30:00,広島東洋カープ,横浜DeNAベイスターズ,0.0,2.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,unknown,low,False,False,2112182,1600123,[],[],,,,,0,light,2026-04-19T04:30:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,1.0,6.0,1.5,0.0,2.3666666666666667,6.0,0.0,5.0,0.0,1.0,4.0,,,,2.25,0.875,2.25,1.125,0.0,3.075,8.0,2.0,6.0,0.0,1.0,2.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-19 13:30:00,1,,,0,
2021038739,2026-04-19 14:00:00,阪神タイガース,中日ドラゴンズ,7.0,5.0,UNKNOWN,阪神甲子園球場,unknown,low,False,False,2000042,1850363,[],[],,,,,0,light,2026-04-19T05:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,10.125,1.875,5.0625,6.75,0.0,4.325,5.333333333333333,6.0,6.0,0.0,4.0,3.0,,,,27.0,6.0,13.5,20.25,6.75,16.7,1.3333333333333333,4.0,5.0,1.0,3.0,2.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-19 14:00:00,1,,,0,
2021038742,2026-04-19 16:00:00,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,5.0,8.0,UNKNOWN,楽天モバイル 最強パーク宮城,unknown,low,False,False,2114737,2000121,[],[],,,,,0,light,2026-04-19T07:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,6.352941176470588,1.588235294117647,1.588235294117647,6.352941176470588,0.0,4.964705882352941,5.666666666666667,4.0,5.0,0.0,4.0,1.0,,,,2.5714285714285716,0.5714285714285714,9.0,1.2857142857142858,0.0,1.6285714285714288,7.0,2.0,3.0,0.0,1.0,7.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-19 16:00:00,1,,,0,
2021038738,2026-04-19 18:00:00,東京ヤクルトスワローズ,読売ジャイアンツ,3.0,1.0,UNKNOWN,明治神宮野球場,excluded,high,False,False,1900019,1750894,[],[],,,,,0,light,2026-04-19T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.8571428571428568,1.5,13.5,5.785714285714286,1.9285714285714284,4.914285714285715,4.666666666666667,2.0,4.0,1.0,3.0,7.0,,,,1.8,0.6,7.2,1.8,0.0,2.2,5.0,1.0,2.0,0.0,1.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-19 18:00:00,1,,,0,
2021038745,2026-04-21 17:45:00,横浜DeNAベイスターズ,阪神タイガース,16.0,9.0,UNKNOWN,横浜スタジアム,unknown,low,False,False,1600115,2100109,[],[],,,,,0,light,2026-04-21T08:45:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,10.8,1.8,7.2,3.6,1.8,5.4,5.0,6.0,7.0,1.0,2.0,4.0,,,,10.384615384615385,2.076923076923077,4.153846153846154,2.076923076923077,0.0,2.9692307692307693,4.333333333333333,5.0,8.0,0.0,1.0,2.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-21 17:45:00,1,,,0,
2021038744,2026-04-21 18:00:00,読売ジャイアンツ,中日ドラゴンズ,2.0,1.0,UNKNOWN,長野オリンピックスタジアム,unknown,low,False,False,2108462,1200117,[],[],,,,,0,light,2026-04-21T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,0.8571428571428571,7.714285714285714,0.0,0.0,1.485714285714286,7.0,0.0,6.0,0.0,0.0,6.0,,,,1.8,2.2,7.2,1.8,0.0,2.2,5.0,1.0,10.0,0.0,1.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-21 18:00:00,1,,,0,
2021038746,2026-04-21 18:00:00,広島東洋カープ,東京ヤクルトスワローズ,2.0,1.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,unknown,low,False,False,2103794,1900052,[],[],,,,,0,light,2026-04-21T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.0,0.6666666666666666,7.5,1.5,0.0,2.033333333333333,6.0,2.0,3.0,0.0,1.0,5.0,,,,1.2857142857142858,0.8571428571428571,3.857142857142857,2.5714285714285716,0.0,3.2,7.0,1.0,4.0,0.0,2.0,3.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-21 18:00:00,1,,,0,
2021038747,2026-04-21 18:00:00,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3.0,1.0,UNKNOWN,エスコンフィールドHOKKAIDO,unknown,low,False,False,2106793,2050307,[],[],,,,,0,light,2026-04-21T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,3.857142857142857,1.1428571428571428,12.857142857142858,0.0,0.0,0.34285714285714297,7.0,3.0,8.0,0.0,0.0,10.0,,,,1.2857142857142858,0.5714285714285714,9.0,2.5714285714285716,1.2857142857142858,3.9142857142857146,7.0,1.0,2.0,1.0,2.0,7.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-21 18:00:00,1,,,0,
2021038748,2026-04-21 18:00:00,埼玉西武ライオンズ,福岡ソフトバンクホークス,6.0,4.0,UNKNOWN,ベルーナドーム,unknown,low,False,False,1900010,1751148,[],[],,,,,0,light,2026-04-21T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,54.0,8.0,0.0,18.0,0.0,9.2,1.0,6.0,6.0,0.0,2.0,0.0,,,,5.142857142857143,1.0,11.571428571428571,2.5714285714285716,1.2857142857142858,3.342857142857143,7.0,4.0,5.0,1.0,2.0,9.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-21 18:00:00,1,,,0,
2021038749,2026-04-21 18:00:00,千葉ロッテマリーンズ,オリックス・バファローズ,7.0,4.0,UNKNOWN,ZOZOマリンスタジアム,unknown,low,False,False,1700109,2103904,[],[],,,,,0,light,2026-04-21T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,7.2,1.2,5.4,0.0,1.8,4.6,5.0,4.0,6.0,1.0,0.0,3.0,,,,7.2,1.4,7.2,3.6,1.8,5.4,5.0,4.0,5.0,1.0,2.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-21 18:00:00,1,,,0,
2021038751,2026-04-22 17:45:00,横浜DeNAベイスターズ,阪神タイガース,7.0,6.0,UNKNOWN,横浜スタジアム,unknown,low,False,False,2107862,1650915,[],[],,,,,0,light,2026-04-22T08:45:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,9.642857142857142,2.571428571428571,5.785714285714286,5.785714285714286,1.9285714285714284,6.628571428571428,4.666666666666667,5.0,9.0,1.0,3.0,3.0,,,,2.25,1.25,4.5,4.5,4.5,10.2,4.0,1.0,3.0,2.0,2.0,2.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-22 17:45:00,1,,,0,
2021038750,2026-04-22 18:00:00,読売ジャイアンツ,中日ドラゴンズ,5.0,1.0,UNKNOWN,上毛新聞敷島球場,unknown,low,False,False,2100410,2118993,[],[],,,,,0,light,2026-04-22T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,12.0,3.0,12.0,6.0,0.0,2.5333333333333337,3.0,4.0,7.0,0.0,2.0,4.0,,,,1.8,1.4,18.0,1.8,0.0,-0.19999999999999973,5.0,1.0,6.0,0.0,1.0,10.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-22 18:00:00,1,,,0,
2021038752,2026-04-22 18:00:00,広島東洋カープ,東京ヤクルトスワローズ,0.0,2.0,UNKNOWN,MAZDA Zoom-Zoom スタジアム広島,excluded,high,False,False,2000025,1300057,[],[],,,,,0,light,2026-04-22T09:00:00+00:00,,UNKNOWN,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,0.0,1.0,3.0,1.5,0.0,3.0333333333333337,6.0,0.0,5.0,0.0,1.0,2.0,,,,3.6,1.4,7.2,1.8,0.0,2.2,5.0,2.0,6.0,0.0,1.0,4.0,,,,True,True,UNKNOWN,False,False,NPB,2026-04-22 18:00:00,1,,,0,
